track_id,artist,title,field,baseline,candidate,changed
5293310a1b3b,(unknown),Heartthrob - Hot Sugar Candy Apple Taffy (Minus),similar_artists,Marc Houle; Troy Pierce; Magda; Gaiser; Audion,,True
5293310a1b3b,(unknown),Heartthrob - Hot Sugar Candy Apple Taffy (Minus),description,"A standout from Heartthrob's Minus output, this track is known for its playful, rubbery minimal groove and warped, glitchy synths. Its quirky, mischievous energy makes it a favorite for DJs looking to inject some fun into their sets.",Track not known: no reliable information available.,True
5293310a1b3b,(unknown),Heartthrob - Hot Sugar Candy Apple Taffy (Minus),artist_details,"[{""name"": ""Heartthrob"", ""real_name"": ""Jesse Siminski"", ""aliases"": [], ""country"": ""USA"", ""city"": ""New York / Berlin"", ""active_since"": 2005, ""associated_labels"": [""Minus"", ""Hot Creations""], ""associated_acts"": [""Magda"", ""Troy Pierce"", ""Marc Houle""], ""short_bio"": ""Heartthrob is the alias of Jesse Siminski, an American producer and DJ known for his playful, quirky take on minimal techno, especially through his releases on Richie Hawtin's Minus label.""}]","[{""name"": ""Heartthrob"", ""real_name"": ""Jesse Siminski"", ""aliases"": [], ""country"": ""United States"", ""city"": null, ""active_since"": null, ""associated_labels"": [""Minus""], ""associated_acts"": [], ""short_bio"": ""American producer/DJ associated with Richie Hawtin's Minus imprint, known for mid-2000s minimal techno releases including the breakout track 'Baby Kate'.""}]",True
5293310a1b3b,(unknown),Heartthrob - Hot Sugar Candy Apple Taffy (Minus),parsing_notes,Artist was '(unknown)'; parsed 'Heartthrob' as artist from the title field. Removed label in parentheses from title.,Artist was '(unknown)'; parsed 'Heartthrob' from the title field. Split to artist/title on the hyphen. Removed label parentheses and kept 'Minus' as record_label.,True
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",identified,False,False,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",confidence,low,low,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",artists,Hermanez; Massimo Girardi,Hermanez; Massimo Girardi,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",title,22.22,22.22,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",mix_name,Kaiserdisco Mix,Kaiserdisco Mix,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",remixers,Kaiserdisco,Kaiserdisco,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",featured_artists,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",record_label,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",catalog_number,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",release_title,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",release_type,unknown,unknown,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",release_year,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",formats,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",primary_genre,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",subgenres,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",bpm_estimate,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",musical_key,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",energy,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",mood_tags,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",dj_set_role,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",groove,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",percussion,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",bassline,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",vocals,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",melodic_elements,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",texture,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",emotional_character,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",dancefloor_effect,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",review_blurb,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",description_basis,unknown,unknown,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",similar_artists,,,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",description,Track not known: no reliable information available.,Track not known: no reliable information available.,False
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",artist_details,"[{""name"": ""Hermanez"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}, {""name"": ""Massimo Girardi"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}]","[{""name"": ""Hermanez"", ""real_name"": null, ""aliases"": [], ""country"": ""Belgium"", ""city"": null, ""active_since"": null, ""associated_labels"": [""Desolat""], ""associated_acts"": [], ""short_bio"": ""Belgian DJ/producer with releases on Desolat.""}, {""name"": ""Massimo Girardi"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}]",True
76493aa894d2,(unknown),"Hermanez, massimo girardi - 22.22 (kaiserdisco mix)",parsing_notes,"Artist was '(unknown)'; parsed 'Hermanez, massimo girardi - 22.22 (kaiserdisco mix)' from title field. Split artists on comma, fixed capitalisation. Extracted mix name and remixer from parentheses.","Artist was '(unknown)'; parsed 'Hermanez, massimo girardi - 22.22 (kaiserdisco mix)' from the title field. Split primary artists on comma, fixed capitalization, kept title as '22.22'. Treated '(kaiserdisco mix)' as a remix credit: set remixers ['Kaiserdisco'] and mix_name 'Kaiserdisco Mix'.",True
7e497c6ba3e1,(unknown),Luciano - Bomberos,identified,True,False,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,confidence,high,low,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,artists,Luciano,Luciano,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,title,Bomberos,Bomberos,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,mix_name,,,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,remixers,,,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,featured_artists,,,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,record_label,Cadenza,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,catalog_number,CADENZA 01,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,release_title,Orange Mistake EP,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,release_type,EP,unknown,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,release_year,2003,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,formats,vinyl; digital,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,primary_genre,minimal techno,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,subgenres,minimal house,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,bpm_estimate,,,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,musical_key,,,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,energy,medium,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,mood_tags,hypnotic; groovy; playful,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,dj_set_role,any,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,groove,"Slinky, hypnotic and subtly funky with a rolling, percussive drive.",,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,percussion,layered Latin percussion; crisp hi-hats; snappy claps,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,bassline,"Warm, rubbery sub-bass with a playful bounce.",,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,vocals,,,False
7e497c6ba3e1,(unknown),Luciano - Bomberos,melodic_elements,quirky synth stabs; sampled effects,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,texture,clean; detailed; organic,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,emotional_character,"Playful and infectious with a light, uplifting touch.",,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,dancefloor_effect,Locks the crowd into a hypnotic groove and keeps bodies moving.,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,review_blurb,"Luciano's 'Bomberos' is a minimal house classic, blending intricate Latin percussion with a slinky, hypnotic groove. Playful synth stabs and a rubbery bassline create a warm, infectious vibe that works at any point in the night. It's a masterclass in subtle, organic minimalism that never fails to move the floor.",,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,description_basis,known track,unknown,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,similar_artists,Ricardo Villalobos; Thomas Melchior; Argenis Brito; Rhadoo; Zip,,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,description,"A standout cut from Luciano's early Cadenza output, 'Bomberos' is celebrated for its rolling Latin percussion, playful synth work, and hypnotic minimal groove. It remains a staple for DJs seeking organic, infectious minimal house.",Track not known: no reliable information available.,True
7e497c6ba3e1,(unknown),Luciano - Bomberos,artist_details,"[{""name"": ""Luciano"", ""real_name"": ""Lucien Nicolet"", ""aliases"": [""Lucien-N-Luciano""], ""country"": ""Switzerland"", ""city"": ""Geneva"", ""active_since"": 2000, ""associated_labels"": [""Cadenza"", ""Perlon""], ""associated_acts"": [""Ricardo Villalobos"", ""Argenis Brito""], ""short_bio"": ""Luciano is a Swiss-Chilean DJ and producer known for pioneering minimal house and techno with a Latin flair, and for founding the influential Cadenza label.""}]","[{""name"": ""Luciano"", ""real_name"": ""Lucien Nicolet"", ""aliases"": [""Lucien-N-Luciano""], ""country"": ""Switzerland/Chile"", ""city"": null, ""active_since"": null, ""associated_labels"": [""Cadenza"", ""Perlon""], ""associated_acts"": [""Quenum"", ""Mirko Loko""], ""short_bio"": ""Swiss-Chilean DJ/producer and founder of Cadenza Records, known as a key figure in minimal house and techno since the 2000s.""}]",True
7e497c6ba3e1,(unknown),Luciano - Bomberos,parsing_notes,Artist was '(unknown)'; parsed 'Luciano' as artist and 'Bomberos' as title from the title field. No mix name or remixers present.,Artist field was '(unknown)'; parsed 'Luciano - Bomberos' into artist and title.,True
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,identified,False,False,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,confidence,low,low,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,artists,Kenichiro Kubota,Kenichiro Kubota,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,title,4Am,4am,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,mix_name,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,remixers,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,featured_artists,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,record_label,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,catalog_number,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,release_title,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,release_type,unknown,unknown,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,release_year,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,formats,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,primary_genre,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,subgenres,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,bpm_estimate,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,musical_key,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,energy,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,mood_tags,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,dj_set_role,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,groove,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,percussion,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,bassline,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,vocals,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,melodic_elements,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,texture,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,emotional_character,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,dancefloor_effect,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,review_blurb,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,description_basis,unknown,unknown,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,similar_artists,,,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,description,Track not known: no reliable information available.,Track not known: no reliable information available.,False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,artist_details,"[{""name"": ""Kenichiro Kubota"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}]","[{""name"": ""Kenichiro Kubota"", ""real_name"": null, ""aliases"": [], ""country"": null, ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": null}]",False
aca552bfbf43,(unknown),KENICHIRO KUBOTA - 4Am,parsing_notes,"Artist was '(unknown)'; parsed artist and title from title field, splitting at the hyphen. Corrected capitalisation.",Artist tag was '(unknown)'; parsed 'KENICHIRO KUBOTA - 4Am' from the title into artist and track title. Normalised capitalisation to 'Kenichiro Kubota' and '4am'; removed the hyphen separator.,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,identified,True,False,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,confidence,high,low,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,artists,Ilario Alicante,Ilario Alicante,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,title,I Like To Serve,I Like To Serve,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,mix_name,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,remixers,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,featured_artists,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,record_label,AFV,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,catalog_number,AFV001,AFV001B,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,release_title,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,release_type,EP,unknown,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,release_year,2008,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,formats,vinyl; digital,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,primary_genre,tech house,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,subgenres,minimal techno,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,bpm_estimate,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,musical_key,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,energy,high,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,mood_tags,driving; percussive; hypnotic,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,dj_set_role,peak-time,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,groove,"relentless, rolling, body-moving",,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,percussion,crisp hi-hats; punchy kick; snappy claps,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,bassline,"deep, pulsing, sub-heavy",,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,vocals,,,False
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,melodic_elements,filtered stabs; minimal synth textures,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,texture,clean; tight; club-ready,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,emotional_character,"energetic, focused intensity",,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,dancefloor_effect,commands the floor with its driving groove and hypnotic repetition,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,review_blurb,"Ilario Alicante's 'I Like To Serve' is a peak-time tech house weapon built for maximum impact. Its rolling groove, crisp percussion, and deep, pulsing bassline create a hypnotic energy that keeps the dancefloor locked in. Minimal synth textures and filtered stabs add just enough detail to keep things moving without losing focus.",,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,description_basis,known track,unknown,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,similar_artists,Marco Carola; Nick Curly; SIS; Reboot; Loco Dice,,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,description,"A signature early Ilario Alicante cut, 'I Like To Serve' delivers a driving, percussive tech house sound with minimal influences. Released on AFV in 2008, it's a staple for energetic, peak-time sets.",Track not known: no reliable information available.,True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,artist_details,"[{""name"": ""Ilario Alicante"", ""real_name"": ""Ilario Alicante"", ""aliases"": [], ""country"": ""Italy"", ""city"": ""Livorno"", ""active_since"": 2007, ""associated_labels"": [""Cécille"", ""AFV"", ""Cocoon""], ""associated_acts"": [""Marco Carola"", ""Reboot""], ""short_bio"": ""Ilario Alicante is an Italian DJ and producer known for his energetic tech house and techno sets. He rose to prominence in the late 2000s with releases on labels like Cécille and Cocoon.""}]","[{""name"": ""Ilario Alicante"", ""real_name"": null, ""aliases"": [], ""country"": ""Italy"", ""city"": ""Livorno"", ""active_since"": 2007, ""associated_labels"": [""Cocoon Recordings"", ""VIRGO""], ""associated_acts"": [], ""short_bio"": ""Italian DJ/producer known for driving techno and house releases, rising from the Tenax scene and becoming a Cocoon mainstay. He later founded his VIRGO imprint.""}]",True
b0d66f7d96f2,(unknown),AFV001B-ILARIO_ALICANTE-I_LIKE_TO_SERVE-320,parsing_notes,Artist was '(unknown)'; parsed artist and title from filename-style title field. Removed catalog number prefix 'AFV001B-' and bitrate suffix '-320'. Converted 'ILARIO_ALICANTE' to 'Ilario Alicante' and 'I_LIKE_TO_SERVE' to 'I Like To Serve'.,Artist field was '(unknown)'. Parsed 'Ilario Alicante' as artist and 'I Like To Serve' as title from the title string; replaced underscores with spaces and normalised capitalisation; removed bitrate suffix '-320'. Treated leading 'AFV001B' as a possible catalog/side code and stored it as catalog_number.,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,identified,True,False,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,confidence,high,low,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,artists,Jeff Samuel,Jeff Samuel,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,title,Lost,Lost,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,mix_name,,,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,remixers,,,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,featured_artists,,,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,record_label,Trapez,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,catalog_number,TRAPEZ 27,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,release_title,Lost,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,release_type,EP,unknown,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,release_year,2003,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,formats,vinyl; digital,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,primary_genre,minimal techno,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,subgenres,microhouse,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,bpm_estimate,,,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,musical_key,,,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,energy,medium,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,mood_tags,quirky; playful; groovy,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,dj_set_role,any,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,groove,"bouncy, off-kilter, subtly funky",,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,percussion,crisp hi-hats; skittering snares; minimal kick,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,bassline,"rubbery, syncopated bass groove",,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,vocals,,,False
b3736627d0fd,(unknown),Jeff Samuel - Lost,melodic_elements,glitchy synth stabs; playful micro-edits,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,texture,clean; detailed; glitchy,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,emotional_character,"playful, lighthearted",,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,dancefloor_effect,"draws dancers in with its quirky, infectious groove",,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,review_blurb,"Jeff Samuel's 'Lost' is a microhouse classic, built on a bouncy, off-kilter groove and playful, glitchy edits. The track's rubbery bassline and crisp percussion create a subtly funky energy, while quirky synth stabs keep things light and engaging. It's a dancefloor tool that charms with its inventive details and irresistible swing.",,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,description_basis,known track,unknown,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,similar_artists,Akufen; Ricardo Villalobos; Pantytec; Jan Jelinek; Sutekh,,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,description,"A standout from the early 2000s microhouse wave, 'Lost' showcases Jeff Samuel's knack for playful, detailed minimalism. Its infectious groove and inventive edits make it a favorite for DJs seeking quirky, danceable tracks.",Track not known: no reliable information available.,True
b3736627d0fd,(unknown),Jeff Samuel - Lost,artist_details,"[{""name"": ""Jeff Samuel"", ""real_name"": ""Jeff Samuel"", ""aliases"": [], ""country"": ""USA"", ""city"": ""Seattle"", ""active_since"": 1999, ""associated_labels"": [""Trapez"", ""Poker Flat"", ""7th City""], ""associated_acts"": [], ""short_bio"": ""Jeff Samuel is an American producer and DJ known for his inventive, playful take on minimal techno and microhouse, with releases on labels like Trapez and Poker Flat.""}]","[{""name"": ""Jeff Samuel"", ""real_name"": null, ""aliases"": [], ""country"": ""United States"", ""city"": null, ""active_since"": null, ""associated_labels"": [], ""associated_acts"": [], ""short_bio"": ""American electronic music producer and DJ known for minimal and microhouse.""}]",True
b3736627d0fd,(unknown),Jeff Samuel - Lost,parsing_notes,Artist was '(unknown)'; parsed 'Jeff Samuel' as artist and 'Lost' as title from the title field.,Artist field was '(unknown)'; extracted 'Jeff Samuel' as artist from the title string and set track title to 'Lost'.,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),identified,True,False,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),confidence,high,low,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),artists,Josh Wink,Josh Wink,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),title,Thick As Thieves,Thick As Thieves,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),mix_name,Original Mix,Original Mix,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),remixers,,,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),featured_artists,,,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),record_label,Ovum Recordings,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),catalog_number,,,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),release_title,Thick As Thieves,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),release_type,single,unknown,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),release_year,2007,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),formats,vinyl; digital,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),primary_genre,tech house,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),subgenres,techno,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),bpm_estimate,126,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),musical_key,,,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),energy,high,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),mood_tags,hypnotic; driving; trippy,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),dj_set_role,peak-time,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),groove,"Relentless, hypnotic and rolling with a strong forward momentum.",,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),percussion,punchy kick; crisp hi-hats; syncopated claps,,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),bassline,"Deep, pulsing and subtly acidic.",,True
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),vocals,,,False
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),melodic_elements,warped synth stabs; acidic squelches,,True
